filename,label
log_moving_patch_008_026.jpg,0
log_moving_patch_008_027.jpg,0
log_moving_patch_008_028.jpg,0
log_moving_patch_008_029.jpg,0
log_moving_patch_008_030.jpg,0
log_moving_patch_008_031.jpg,1
log_moving_patch_008_032.jpg,1
log_moving_patch_008_033.jpg,1
log_moving_patch_008_034.jpg,0
log_moving_patch_008_035.jpg,0
log_moving_patch_008_036.jpg,1
log_moving_patch_008_037.jpg,0
log_moving_patch_008_038.jpg,0
log_moving_patch_008_039.jpg,0
log_moving_patch_008_040.jpg,0
log_moving_patch_008_041.jpg,0
log_moving_patch_008_042.jpg,1
log_moving_patch_008_043.jpg,1
log_moving_patch_008_044.jpg,1
log_moving_patch_009_000.jpg,0
log_moving_patch_009_001.jpg,0
log_moving_patch_009_002.jpg,0
log_moving_patch_009_003.jpg,0
log_moving_patch_009_004.jpg,0
log_moving_patch_009_005.jpg,0
log_moving_patch_009_006.jpg,1
log_moving_patch_009_007.jpg,1
log_moving_patch_009_008.jpg,0
log_moving_patch_009_009.jpg,1
log_moving_patch_009_010.jpg,1
log_moving_patch_009_011.jpg,1
log_moving_patch_009_012.jpg,1
log_moving_patch_009_013.jpg,1
log_moving_patch_009_014.jpg,1
log_moving_patch_009_015.jpg,1
log_moving_patch_009_016.jpg,1
log_moving_patch_009_017.jpg,1
log_moving_patch_009_018.jpg,1
log_moving_patch_009_019.jpg,1
log_moving_patch_009_020.jpg,1
log_moving_patch_009_021.jpg,1
log_moving_patch_009_022.jpg,1
log_moving_patch_009_023.jpg,0
log_moving_patch_009_024.jpg,0
log_moving_patch_009_025.jpg,1
log_moving_patch_009_026.jpg,0
log_moving_patch_009_027.jpg,0
log_moving_patch_009_028.jpg,0
log_moving_patch_009_029.jpg,0
log_moving_patch_009_030.jpg,0
log_moving_patch_009_031.jpg,0
log_moving_patch_009_032.jpg,0
log_moving_patch_009_033.jpg,1
log_moving_patch_009_034.jpg,1
log_moving_patch_009_035.jpg,0
log_moving_patch_009_036.jpg,0
log_moving_patch_009_037.jpg,0
log_moving_patch_009_038.jpg,0
log_moving_patch_009_039.jpg,0
log_moving_patch_009_040.jpg,0
log_moving_patch_009_041.jpg,0
log_moving_patch_009_042.jpg,0
log_moving_patch_009_043.jpg,1
log_moving_patch_009_044.jpg,1
log_moving_patch_010_000.jpg,0
log_moving_patch_010_001.jpg,0
log_moving_patch_010_002.jpg,0
log_moving_patch_010_003.jpg,0
log_moving_patch_010_004.jpg,0
log_moving_patch_010_005.jpg,1
log_moving_patch_010_006.jpg,1
log_moving_patch_010_007.jpg,0
log_moving_patch_010_008.jpg,1
log_moving_patch_010_009.jpg,1
log_moving_patch_010_010.jpg,1
log_moving_patch_010_011.jpg,1
log_moving_patch_010_012.jpg,1
log_moving_patch_010_013.jpg,1
log_moving_patch_010_014.jpg,1
log_moving_patch_010_015.jpg,1
log_moving_patch_010_016.jpg,1
log_moving_patch_010_017.jpg,1
log_moving_patch_010_018.jpg,1
log_moving_patch_010_019.jpg,0
log_moving_patch_010_020.jpg,1
log_moving_patch_010_021.jpg,1
log_moving_patch_010_022.jpg,1
log_moving_patch_010_023.jpg,0
log_moving_patch_010_024.jpg,0
log_moving_patch_010_025.jpg,1
log_moving_patch_010_026.jpg,0
log_moving_patch_010_027.jpg,0
log_moving_patch_010_028.jpg,0
log_moving_patch_010_029.jpg,0
log_moving_patch_010_030.jpg,0
log_moving_patch_010_031.jpg,0
log_moving_patch_010_032.jpg,0
log_moving_patch_010_033.jpg,0
log_moving_patch_010_034.jpg,1
log_moving_patch_010_035.jpg,0
log_moving_patch_010_036.jpg,0
log_moving_patch_010_037.jpg,0
log_moving_patch_010_038.jpg,0
log_moving_patch_010_039.jpg,0
log_moving_patch_010_040.jpg,0
log_moving_patch_010_041.jpg,0
log_moving_patch_010_042.jpg,0
log_moving_patch_010_043.jpg,1
log_moving_patch_010_044.jpg,1
log_moving_patch_011_000.jpg,0
log_moving_patch_011_001.jpg,0
log_moving_patch_011_002.jpg,0
log_moving_patch_011_003.jpg,0
log_moving_patch_011_004.jpg,0
log_moving_patch_011_005.jpg,0
log_moving_patch_011_006.jpg,0
log_moving_patch_011_007.jpg,0
log_moving_patch_011_008.jpg,0
log_moving_patch_011_009.jpg,0
log_moving_patch_011_010.jpg,0
log_moving_patch_011_011.jpg,0
log_moving_patch_011_012.jpg,0
log_moving_patch_011_013.jpg,1
log_moving_patch_011_014.jpg,1
log_moving_patch_011_015.jpg,1
log_moving_patch_011_016.jpg,1
log_moving_patch_011_017.jpg,1
log_moving_patch_011_018.jpg,1
log_moving_patch_011_019.jpg,1
log_moving_patch_011_020.jpg,0
log_moving_patch_011_021.jpg,1
log_moving_patch_011_022.jpg,1
log_moving_patch_011_023.jpg,0
log_moving_patch_011_024.jpg,0
log_moving_patch_011_025.jpg,0
log_moving_patch_011_026.jpg,0
log_moving_patch_011_027.jpg,0
log_moving_patch_011_028.jpg,0
log_moving_patch_011_029.jpg,0
log_moving_patch_011_030.jpg,0
log_moving_patch_011_031.jpg,0
log_moving_patch_011_032.jpg,0
log_moving_patch_011_033.jpg,0
log_moving_patch_011_034.jpg,0
log_moving_patch_011_035.jpg,0
log_moving_patch_011_036.jpg,0
log_moving_patch_011_037.jpg,0
log_moving_patch_011_038.jpg,0
log_moving_patch_011_039.jpg,0
log_moving_patch_011_040.jpg,0
log_moving_patch_011_041.jpg,0
log_moving_patch_011_042.jpg,0
log_moving_patch_011_043.jpg,1
log_moving_patch_011_044.jpg,1
log_moving_patch_012_000.jpg,0
log_moving_patch_012_001.jpg,0
log_moving_patch_012_002.jpg,1
log_moving_patch_012_003.jpg,0
log_moving_patch_012_004.jpg,0
log_moving_patch_012_005.jpg,1
log_moving_patch_012_006.jpg,0
log_moving_patch_012_007.jpg,0
log_moving_patch_012_008.jpg,0
log_moving_patch_012_009.jpg,1
log_moving_patch_012_010.jpg,1
log_moving_patch_012_011.jpg,1
log_moving_patch_012_012.jpg,0
log_moving_patch_012_013.jpg,1
log_moving_patch_012_014.jpg,1
log_moving_patch_012_015.jpg,1
log_moving_patch_012_016.jpg,1
log_moving_patch_012_017.jpg,1
log_moving_patch_012_018.jpg,1
log_moving_patch_012_019.jpg,1
log_moving_patch_012_020.jpg,0
log_moving_patch_012_021.jpg,0
log_moving_patch_012_022.jpg,0
log_moving_patch_012_023.jpg,0
log_moving_patch_012_024.jpg,0
log_moving_patch_012_025.jpg,0
log_moving_patch_012_026.jpg,0
log_moving_patch_012_027.jpg,0
log_moving_patch_012_028.jpg,0
log_moving_patch_012_029.jpg,0
log_moving_patch_012_030.jpg,0
log_moving_patch_012_031.jpg,0
log_moving_patch_012_032.jpg,0
log_moving_patch_012_033.jpg,0
log_moving_patch_012_034.jpg,0
log_moving_patch_012_035.jpg,0
log_moving_patch_012_036.jpg,0
log_moving_patch_012_037.jpg,0
log_moving_patch_012_038.jpg,0
log_moving_patch_012_039.jpg,0
log_moving_patch_012_040.jpg,0
log_moving_patch_012_041.jpg,0
log_moving_patch_012_042.jpg,0
log_moving_patch_012_043.jpg,0
log_moving_patch_012_044.jpg,0
log_moving_patch_013_000.jpg,0
log_moving_patch_013_001.jpg,0
log_moving_patch_013_002.jpg,1
log_moving_patch_013_003.jpg,1
log_moving_patch_013_004.jpg,1
log_moving_patch_013_005.jpg,1
log_moving_patch_013_006.jpg,1
log_moving_patch_013_007.jpg,0
log_moving_patch_013_008.jpg,1
log_moving_patch_013_009.jpg,1
log_moving_patch_013_010.jpg,1
log_moving_patch_013_011.jpg,1
log_moving_patch_013_012.jpg,1
log_moving_patch_013_013.jpg,1
log_moving_patch_013_014.jpg,1
log_moving_patch_013_015.jpg,1
log_moving_patch_013_016.jpg,1
log_moving_patch_013_017.jpg,1
log_moving_patch_013_018.jpg,1
log_moving_patch_013_019.jpg,1
log_moving_patch_013_020.jpg,0
log_moving_patch_013_021.jpg,1
log_moving_patch_013_022.jpg,0
log_moving_patch_013_023.jpg,1
log_moving_patch_013_024.jpg,0
log_moving_patch_013_025.jpg,0
log_moving_patch_013_026.jpg,0
log_moving_patch_013_027.jpg,1
log_moving_patch_013_028.jpg,1
log_moving_patch_013_029.jpg,0
log_moving_patch_013_030.jpg,0
log_moving_patch_013_031.jpg,0
log_moving_patch_013_032.jpg,0
log_moving_patch_013_033.jpg,0
log_moving_patch_013_034.jpg,0
log_moving_patch_013_035.jpg,1
log_moving_patch_013_036.jpg,0
log_moving_patch_013_037.jpg,0
log_moving_patch_013_038.jpg,0
log_moving_patch_013_039.jpg,0
log_moving_patch_013_040.jpg,0
log_moving_patch_013_041.jpg,0
log_moving_patch_013_042.jpg,0
log_moving_patch_013_043.jpg,0
log_moving_patch_013_044.jpg,0
log_moving_patch_014_000.jpg,1
log_moving_patch_014_001.jpg,1
log_moving_patch_014_002.jpg,1
log_moving_patch_014_003.jpg,1
log_moving_patch_014_004.jpg,1
log_moving_patch_014_005.jpg,1
log_moving_patch_014_006.jpg,1
log_moving_patch_014_007.jpg,0
log_moving_patch_014_008.jpg,1
log_moving_patch_014_009.jpg,1
log_moving_patch_014_010.jpg,1
log_moving_patch_014_011.jpg,1
log_moving_patch_014_012.jpg,1
log_moving_patch_014_013.jpg,1
log_moving_patch_014_014.jpg,1
log_moving_patch_014_015.jpg,0
log_moving_patch_014_016.jpg,0
log_moving_patch_014_017.jpg,0
log_moving_patch_014_018.jpg,1
log_moving_patch_014_019.jpg,0
log_moving_patch_014_020.jpg,0
log_moving_patch_014_021.jpg,1
log_moving_patch_014_022.jpg,0
log_moving_patch_014_023.jpg,1
log_moving_patch_014_024.jpg,0
log_moving_patch_014_025.jpg,0
log_moving_patch_014_026.jpg,0
log_moving_patch_014_027.jpg,1
log_moving_patch_014_028.jpg,1
log_moving_patch_014_029.jpg,1
log_moving_patch_014_030.jpg,0
log_moving_patch_014_031.jpg,0
log_moving_patch_014_032.jpg,0
log_moving_patch_014_033.jpg,0
log_moving_patch_014_034.jpg,0
log_moving_patch_014_035.jpg,0
log_moving_patch_014_036.jpg,0
log_moving_patch_014_037.jpg,0
log_moving_patch_014_038.jpg,1
log_moving_patch_014_039.jpg,1
log_moving_patch_014_040.jpg,0
log_moving_patch_014_041.jpg,0
log_moving_patch_014_042.jpg,0
log_moving_patch_014_043.jpg,0
log_moving_patch_014_044.jpg,0
log_moving_patch_015_000.jpg,1
log_moving_patch_015_001.jpg,1
log_moving_patch_015_002.jpg,1
log_moving_patch_015_003.jpg,1
log_moving_patch_015_004.jpg,1
log_moving_patch_015_005.jpg,1
log_moving_patch_015_006.jpg,1
log_moving_patch_015_007.jpg,1
log_moving_patch_015_008.jpg,1
log_moving_patch_015_009.jpg,1
log_moving_patch_015_010.jpg,1
log_moving_patch_015_011.jpg,1
log_moving_patch_015_012.jpg,1
log_moving_patch_015_013.jpg,1
log_moving_patch_015_014.jpg,1
log_moving_patch_015_015.jpg,0
log_moving_patch_015_016.jpg,0
log_moving_patch_015_017.jpg,0
log_moving_patch_015_018.jpg,0
log_moving_patch_015_019.jpg,0
log_moving_patch_015_020.jpg,0
log_moving_patch_015_021.jpg,0
log_moving_patch_015_022.jpg,1
log_moving_patch_015_023.jpg,1
log_moving_patch_015_024.jpg,0
log_moving_patch_015_025.jpg,0
log_moving_patch_015_026.jpg,0
log_moving_patch_015_027.jpg,1
log_moving_patch_015_028.jpg,1
log_moving_patch_015_029.jpg,1
log_moving_patch_015_030.jpg,0
log_moving_patch_015_031.jpg,0
log_moving_patch_015_032.jpg,0
log_moving_patch_015_033.jpg,0
log_moving_patch_015_034.jpg,0
log_moving_patch_015_035.jpg,0
log_moving_patch_015_036.jpg,0
log_moving_patch_015_037.jpg,0
log_moving_patch_015_038.jpg,0
log_moving_patch_015_039.jpg,0
log_moving_patch_015_040.jpg,0
log_moving_patch_015_041.jpg,0
log_moving_patch_015_042.jpg,0
log_moving_patch_015_043.jpg,0
log_moving_patch_015_044.jpg,0
log_moving_patch_016_000.jpg,1
log_moving_patch_016_001.jpg,1
log_moving_patch_016_002.jpg,1
log_moving_patch_016_003.jpg,1
log_moving_patch_016_004.jpg,1
log_moving_patch_016_005.jpg,1
log_moving_patch_016_006.jpg,1
log_moving_patch_016_007.jpg,1
log_moving_patch_016_008.jpg,1
log_moving_patch_016_009.jpg,1
log_moving_patch_016_010.jpg,1
log_moving_patch_016_011.jpg,1
log_moving_patch_016_012.jpg,1
log_moving_patch_016_013.jpg,1
log_moving_patch_016_014.jpg,1
log_moving_patch_016_015.jpg,1
log_moving_patch_016_016.jpg,1
log_moving_patch_016_017.jpg,1
log_moving_patch_016_018.jpg,1
log_moving_patch_016_019.jpg,1
log_moving_patch_016_020.jpg,0
log_moving_patch_016_021.jpg,0
log_moving_patch_016_022.jpg,0
log_moving_patch_016_023.jpg,0
log_moving_patch_016_024.jpg,0
log_moving_patch_016_025.jpg,0
log_moving_patch_016_026.jpg,0
log_moving_patch_016_027.jpg,0
log_moving_patch_016_028.jpg,0
log_moving_patch_016_029.jpg,0
log_moving_patch_016_030.jpg,0
log_moving_patch_016_031.jpg,0
log_moving_patch_016_032.jpg,0
log_moving_patch_016_033.jpg,0
log_moving_patch_016_034.jpg,0
log_moving_patch_016_035.jpg,0
log_moving_patch_016_036.jpg,0
log_moving_patch_016_037.jpg,0
log_moving_patch_016_038.jpg,0
log_moving_patch_016_039.jpg,0
log_moving_patch_016_040.jpg,1
log_moving_patch_016_041.jpg,0
log_moving_patch_016_042.jpg,0
log_moving_patch_016_043.jpg,0
log_moving_patch_016_044.jpg,0
log_moving_patch_017_000.jpg,1
log_moving_patch_017_001.jpg,1
log_moving_patch_017_002.jpg,1
log_moving_patch_017_003.jpg,1
log_moving_patch_017_004.jpg,1
log_moving_patch_017_005.jpg,1
log_moving_patch_017_006.jpg,1
log_moving_patch_017_007.jpg,1
log_moving_patch_017_008.jpg,1
log_moving_patch_017_009.jpg,1
log_moving_patch_017_010.jpg,1
log_moving_patch_017_011.jpg,1
